 
1	https://fr.wikipedia.org/wiki/Robot	200		6401
2	https://fr.wikipedia.org/wiki/Robot_de_cuisine	200		1171
3	https://fr.wikipedia.org/wiki/Bot_informatique	200		2278
4	https://fr.wikipedia.org/wiki/Atlas_(robot)	200		1157
5	https://roboty.magistry.fr	200		35
6	https://fr.wikipedia.org/wiki/Robot_(Leonard_de_Vinci)	404		440
7	https://fr.wiktionary.org/wiki/robot	200		4525
8	https://fr.wikipedia.org/wiki/Protocole_d%27exclusion_des_robots	200		1048
9	https://fr.wikipedia.org/wiki/Robotique	200		12985
